天下り,名詞,一般,*,*,天下り,*,*
問題,名詞,ナイ形容詞語幹,*,*,問題,*,*
で,助詞,格助詞,一般,*,で,*,*
は,助詞,係助詞,*,*,は,*,*
メモ,名詞,サ変接続,*,*,メモ,*,*
を,助詞,格助詞,一般,*,を,*,*
個人,名詞,一般,*,*,個人,*,*
pc,名詞,一般,*,*,pc,*,*
まで,助詞,副助詞,*,*,まで,*,*
調査,名詞,サ変接続,*,*,調査,*,*
し,動詞,自立,*,*,する,サ変・スル,連用形
た,助動詞,*,*,*,た,特殊・タ,基本形
が,助詞,接続助詞,*,*,が,*,*
総理,名詞,一般,*,*,総理,*,*
の,助詞,連体化,*,*,の,*,*
ご,接頭詞,名詞接続,*,*,ご,*,*
意向,名詞,一般,*,*,意向,*,*
文書,名詞,一般,*,*,文書,*,*
で,助詞,格助詞,一般,*,で,*,*
は,助詞,係助詞,*,*,は,*,*
調査,名詞,サ変接続,*,*,調査,*,*
し,動詞,自立,*,*,する,サ変・スル,連用形
て,助詞,接続助詞,*,*,て,*,*
い,動詞,非自立,*,*,いる,一段,未然形
ない,助動詞,*,*,*,ない,特殊・ナイ,基本形
文書,名詞,一般,*,*,文書,*,*
の,助詞,格助詞,一般,*,の,*,*
ない,形容詞,自立,*,*,ない,形容詞・アウオ段,基本形
所,名詞,非自立,副詞可能,*,所,*,*
を,助詞,格助詞,一般,*,を,*,*
探し,動詞,自立,*,*,探す,五段・サ行,連用形
て,助詞,接続助詞,*,*,て,*,*
確認,名詞,サ変接続,*,*,確認,*,*
でき,動詞,自立,*,*,できる,一段,未然形
ない,助動詞,*,*,*,ない,特殊・ナイ,基本形
の,名詞,非自立,一般,*,の,*,*
は,助詞,係助詞,*,*,は,*,*
当たり前,名詞,形容動詞語幹,*,*,当たり前,*,*
また,接続詞,*,*,*,また,*,*
前川,名詞,固有名詞,人名,姓,前川,*,*
氏,名詞,接尾,人名,*,氏,*,*
に,助詞,格助詞,一般,*,に,*,*
文書,名詞,一般,*,*,文書,*,*
を,助詞,格助詞,一般,*,を,*,*
示し,動詞,自立,*,*,示す,五段・サ行,連用形
た,助動詞,*,*,*,た,特殊・タ,基本形
と,助詞,格助詞,引用,*,と,*,*
さ,動詞,自立,*,*,する,サ変・スル,未然レル接続
れる,動詞,接尾,*,*,れる,一段,基本形
専門,名詞,一般,*,*,専門,*,*
教育,名詞,サ変接続,*,*,教育,*,*
課,名詞,接尾,一般,*,課,*,*
課長,名詞,一般,*,*,課長,*,*
に,助詞,格助詞,一般,*,に,*,*
答弁,名詞,サ変接続,*,*,答弁,*,*
要求,名詞,サ変接続,*,*,要求,*,*
し,動詞,自立,*,*,する,サ変・スル,連用形
たら,助動詞,*,*,*,た,特殊・タ,仮定形
出席,名詞,サ変接続,*,*,出席,*,*
でき,動詞,自立,*,*,できる,一段,未然形
ない,助動詞,*,*,*,ない,特殊・ナイ,基本形
と,助詞,接続助詞,*,*,と,*,*
前川,名詞,固有名詞,人名,姓,前川,*,*
氏,名詞,接尾,人名,*,氏,*,*
と,助詞,格助詞,一般,*,と,*,*
課長,名詞,一般,*,*,課長,*,*
の,助詞,連体化,*,*,の,*,*
招致,名詞,サ変接続,*,*,招致,*,*
を,助詞,格助詞,一般,*,を,*,*
...,名詞,サ変接続,*,*,...,*,*
